sno,title,content,date,author,rating,product_asin,url
36,4.0 out of 5 stars Good but not great,"This is a revisit to the original tipping point. I wish it was either an update or entirely new. It is between both, and in my opinion misses the mark a bit. Lacks some of the conversational style of this author’s other books, which I missed. It seems kind of forced, but still presents its arguments in a clear and compelling way. That’s why I chose 4 stars. Read more",10 Oct 2024,L. Coirier,4.0,B0D59PL1BZ,"https://www.amazon.com/Revenge-Tipping-Point-Overstories-Superspreaders-ebook/dp/B0D59PL1BZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
37,5.0 out of 5 stars Truth is in the details.,"The title of this book could have been: “The Etiology of Change.” Etiology is a medical term meaning cause. And I use it here because Gladwell, as he did in the first Tipping Point, frames change in terms of an epidemic. The tipping point, of course, is the mass at which a duality moves inevitably, and often quickly, in the other direction. It’s important because all of existence is defined by dualities. Up is always accompanied by down. Left doesn’t exist without right. And so it is with the many social trends, such as housing, college acceptance, and the opioid crisis in which there are identifiable groups of individuals which share a distinguishing common trait (e.g. race, religion, addiction) within the larger group. The objective I believe the author is seeking is how to restore balance when imbalance shows its ugly mug. The search for balance is ubiquitous to nature because of the universal existence of dualities. The topics that Gladwell addresses (e.g., Why does Harvard have a women’s rugby team?) are as obscure as those he shared in the first book. And that alone makes the book informative and entertaining. He definitely has a nose for the obscurely interesting. And, as in all his books, the research is thorough and impeccable. He does, however, spend a lot of time quoting third parties in order to build his case. Perhaps more than necessary. I personally wish he spent more time expanding his conclusions. He has a strong enough reputation that he can assume our acceptance of his source observations. His conclusion, as I read it, is that we can understand far-reaching but perplexing social trends by looking into the details. The truth, or at least the greater truth, always hides there. And if we can uncover it, we can address the problem. Resolving the problem may not always be seen as “fair,” however. The solution, as he notes, is often counter-intuitive to society’s pre-defined solutions to the problem. And that’s where the book sometimes just stops. There are few real prescriptions for how to overcome that hurdle. I suspect Gladwell considered that to be beyond the scope of the book, but it did leave me wondering, “Okay, but what do I do with that?” To me, this is a book about context. We do tend to oversimplify everything in our everyday public discourse. And certainly in this election year the oversimplification is at a fevered pitch. We’re just yelling myths at each other. The world is far more complicated and nuanced than either political party is currently acknowledging. In that regard, this book is timely although Gladwell does not enter the political fray at any level. The book is more investigative journalism than opinion piece. Gladwell is lucid and profoundly curious. The book is an easy read, and you should be able to finish the book in just a couple of days. It is worth the time. Read more",07 Oct 2024,"Gary Moreau, Author",5.0,B0D59PL1BZ,"https://www.amazon.com/Revenge-Tipping-Point-Overstories-Superspreaders-ebook/dp/B0D59PL1BZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
38,5.0 out of 5 stars Another great one!,"I fell in-love with Gladwell's writing when I read ""Outliers"" many years ago. His style of writing is brilliant, it's easy for those of us who are not academics to follow along but still chock full of interesting ideas and facts. This is the sequel to, ""The Tipping Point"" and I very much enjoyed reading it. The way he was able to tie together so many things and string them along was a masterclass in writing. I found his tidbits regarding Buffalo to be interesting, having previously spent a majority of my life there and I always found the health care to be like living in a 3rd world country compared to larger cities I have lived in (Seattle, Dallas). The lack of care my own Mother received when she suffered a heart attack resulted in her death, but your mileage may vary. I digress.... it is a fantastic book and I always feel sad when I finish one of his because I enjoy his writing style so much. Hope he has many more books left in him! Read more",10 Oct 2024,HillDawg4Lyfe,5.0,B0D59PL1BZ,"https://www.amazon.com/Revenge-Tipping-Point-Overstories-Superspreaders-ebook/dp/B0D59PL1BZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
39,"4.0 out of 5 stars Classic Gladwell, for Good or Bad",Interesting thought-provoking read. Not sure how much I buy the final chapter’s conclusion though. Don’t think it will change anyone’s opinion about the author. Read more,01 Nov 2024,Michael Allan Dawson,4.0,B0D59PL1BZ,"https://www.amazon.com/Revenge-Tipping-Point-Overstories-Superspreaders-ebook/dp/B0D59PL1BZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
40,,Another thought provoking book. I couldn't help pausing at regular intervals to reflect on the compelling arguments and cases presented in this book. Great work! Read more,09 Nov 2024,Festus Brendan,,B0D59PL1BZ,"https://www.amazon.com/Revenge-Tipping-Point-Overstories-Superspreaders-ebook/dp/B0D59PL1BZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
41,,Some interesting new ideas on the concept of tipping point. Always entertaining but this time also sometime a bit longwinded. Still a must read. Read more,09 Nov 2024,Sanjiv Singh,,B0D59PL1BZ,"https://www.amazon.com/Revenge-Tipping-Point-Overstories-Superspreaders-ebook/dp/B0D59PL1BZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
42,,"I have read 5 of his books now and I am a fan of his writing style. The book should be read because of the style of his storytelling, grip on the language to communicate, breaking each chapter to multiple stories and connecting them and extensive use of data. The primary theme of this book is how small proportion of people make a large difference, how culture is influenced by environment and how environment changes due to underlying factors and deliberate design , small area variation concept . Read more",03 Nov 2024,adarsh,,B0D59PL1BZ,"https://www.amazon.com/Revenge-Tipping-Point-Overstories-Superspreaders-ebook/dp/B0D59PL1BZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
43,,Lectura obligatoria pata cualquiera que quiera entender como funcionamos como personas y como miembros de grupos y organizaciones y grupos sociales de todo tipo. Read more,01 Nov 2024,Ricardo Gomez-Barreda,,B0D59PL1BZ,"https://www.amazon.com/Revenge-Tipping-Point-Overstories-Superspreaders-ebook/dp/B0D59PL1BZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
44,,I’m always fascinated by the way Malcolm Gladwell writes. He draws you right in by introducing different ways of looking at; and understanding the world arounds. What overstorys am i now going to strat seeing that i wasn’t aware of before. A great read. Read more,03 Oct 2024,Steven Haworth,,B0D59PL1BZ,"https://www.amazon.com/Revenge-Tipping-Point-Overstories-Superspreaders-ebook/dp/B0D59PL1BZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
45,"5.0 out of 5 stars Provocative, empathetic, and masterfully-written","Ta-Nehisi Coates writes this book in a deeply personal way that is both empathetic, lyrical, and insightful. His curiosity takes him on three journeys. In his first journey, he visits Dakar, Senegal on his first trip to Africa — or the ""Last Stop,"" as he calls it, before his enslaved ancestors were shipped off to the New World. One of the most poignant parts is when he's in Dakar and realizes he is ""seeking out the solace of [his own] self-reflection."" In other words, he is visiting the ""ghosts"" of his ancestors and not seeing the actual people who are there now. It's a solipsistic admission but it's powerful. In his journey to North Carolina, Coates is visiting a teacher activist who is trying to teach his book. She's willing to risk her job to keep his book as part of her curriculum and not have it banned. In the final journey, he visits Occupied Palestine and Israel. With empathy, he explores navigates the emotional terrain of Yad Vashem. He also witnesses the Israeli apartheid system first-hand. He asks questions. His curiosity and conscience help him to grapple with the cognitive dissonance of the harsh reality he sees Palestinians living against the stories he'd blindly accepted prior to visiting. Powerful book. Read it for yourself. Learn it's message. Read more",31 Oct 2024,JR,5.0,B0D11H12XZ,"https://www.amazon.com/Message-Ta-Nehisi-Coates-ebook/dp/B0D11H12XZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
46,5.0 out of 5 stars Coates Unveils Parallels Between American Racism and Palestinian Struggles,"Coates’s latest work is a powerful exploration of historical and ongoing injustices, drawing parallels between racial oppression in America and in Israeli, which has come to a boil in the recent Israeli-Palestinian conflict. His narrative challenges readers to confront uncomfortable truths and question long-held beliefs. Through his lens as a Black American, Coates provides a unique perspective on power dynamics and systemic racism. His writing is both profound and unsettling, urging readers to acknowledge past and present racialized violence and seek universal justice. While some may find his analysis provocative, Coates's commitment to truth-telling is both courageous and necessary. Unfortunately, some critics have resorted to unfairly attacking Coates's character in an attempt to discredit him, largely due to their discomfort with the truths he presents. Ironically, these disingenuous critiques only serve to prove his point, highlighting how the darkest times in America still resonate worldwide. The parallels he draws are not just historical—they are lived realities that persist today, underscoring the urgency of his message for justice and equality. As Benjamin Franklin wisely noted, ""Justice will not be served until those who are unaffected are as outraged as those who are."" Coates's work shines a light on injustices that reverberate through our society, urging us all to share in the outrage and demand change. His exploration of these issues is not just a call for awareness but a rallying cry for collective action towards justice and equality. Read more",22 Oct 2024,Shopper,5.0,B0D11H12XZ,"https://www.amazon.com/Message-Ta-Nehisi-Coates-ebook/dp/B0D11H12XZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
